Time - Temeperatura (°C)	Temperatura (°C) & Presión (kPa) - Temeperatura (°C)	Time - Presión (kPa)	Temperatura (°C) & Presión (kPa) - Presión (kPa)
1748	121,8	1748	177
1749	121,6	1749	176
1750	121,6	1750	177
1751	121,6	1751	177
1752	121,6	1752	177
1753	121,6	1753	177
1754	121,6	1754	175
1755	121,6	1755	176
1756	121,6	1756	176
1757	121,6	1757	177
1758	121,6	1758	177
1759	121,6	1759	177
1760	121,6	1760	177
1761	121,6	1761	177
1762	121,6	1762	177
1763	121,6	1763	177
1764	121,6	1764	178
1765	121,6	1765	177
1766	121,6	1766	177
1767	121,6	1767	177
1768	121,6	1768	177
1769	121,6	1769	177
1770	121,6	1770	176
1771	121,6	1771	177
1772	121,6	1772	178
1773	121,6	1773	179
1774	121,6	1774	178
1775	121,6	1775	178
1776	121,6	1776	177
1777	121,6	1777	178
1778	121,6	1778	177
1779	121,6	1779	177
1780	121,6	1780	176
1781	121,6	1781	176
1782	121,6	1782	177
1783	121,6	1783	177
1784	121,6	1784	177
1785	121,6	1785	177
1786	121,6	1786	177
1787	121,6	1787	177
1788	121,6	1788	177
1789	121,6	1789	176
1790	121,6	1790	176
1791	121,6	1791	175
1792	121,6	1792	176
1793	121,6	1793	177
1794	121,6	1794	177
1795	121,6	1795	176
1796	121,6	1796	177
1797	121,6	1797	177
1798	121,6	1798	177
1799	121,6	1799	177
1800	121,6	1800	176
1801	121,6	1801	177
1802	121,6	1802	177
1803	121,6	1803	177
1804	121,6	1804	178
1805	121,6	1805	178
1806	121,6	1806	178
1807	121,6	1807	177
1808	121,6	1808	177
1809	121,6	1809	177
1810	121,6	1810	176
1811	121,6	1811	176
1812	121,6	1812	177
1813	121,6	1813	177
1814	121,6	1814	177
1815	121,6	1815	178
1816	121,6	1816	178
1817	121,6	1817	177
1818	121,6	1818	178
1819	121,6	1819	176
1820	121,6	1820	176
1821	121,6	1821	176
1822	121,6	1822	177
1823	121,6	1823	178
1824	121,6	1824	177
1825	121,6	1825	178
1826	121,6	1826	178
1827	121,6	1827	178
1828	121,6	1828	177
1829	121,6	1829	177
1830	121,6	1830	177
1831	121,6	1831	177
1832	121,6	1832	178
1833	121,6	1833	177
1834	121,6	1834	177
1835	121,6	1835	178
1836	121,6	1836	178
1837	121,6	1837	178
1838	121,6	1838	178
1839	121,6	1839	178
1840	121,6	1840	178
1841	121,6	1841	177
1842	121,6	1842	177
1843	121,6	1843	177
1844	121,6	1844	178
1845	121,6	1845	177
1846	121,6	1846	177
1847	121,6	1847	178
1848	121,5	1848	178
1849	121,5	1849	177
1850	121,5	1850	177
1851	121,5	1851	177
1852	121,5	1852	177
1853	121,5	1853	177
1854	121,5	1854	177
1855	121,5	1855	178
1856	121,5	1856	178
1857	121,6	1857	179
1858	121,6	1858	177
1859	121,6	1859	177
1860	121,6	1860	177
1861	121,6	1861	177
1862	121,6	1862	177
1863	121,6	1863	178
1864	121,6	1864	178
1865	121,6	1865	178
1866	121,6	1866	177
1867	121,6	1867	177
1868	121,6	1868	177
1869	121,6	1869	177
1870	121,6	1870	176
1871	121,6	1871	176
1872	121,6	1872	177
1873	121,6	1873	177
1874	121,6	1874	177
1875	121,6	1875	177
1876	121,6	1876	177
1877	121,6	1877	178
1878	121,6	1878	177
1879	121,6	1879	177
1880	121,6	1880	176
1881	121,6	1881	177
1882	121,6	1882	177
1883	121,6	1883	177
1884	121,6	1884	178
1885	121,6	1885	178
1886	121,6	1886	178
1887	121,6	1887	177
1888	121,6	1888	177
1889	121,6	1889	177
1890	121,6	1890	176
1891	121,6	1891	177
1892	121,6	1892	178
1893	121,6	1893	177
1894	121,6	1894	177
1895	121,6	1895	179
1896	121,6	1896	178
1897	121,6	1897	178
1898	121,6	1898	178
1899	121,6	1899	177
1900	121,6	1900	177
1901	121,6	1901	177
1902	121,6	1902	176
1903	121,6	1903	177
1904	121,6	1904	177
1905	121,6	1905	178
1906	121,6	1906	179
1907	121,6	1907	178
1908	121,6	1908	178
1909	121,6	1909	178
1910	121,6	1910	178
1911	121,6	1911	178
1912	121,6	1912	178
1913	121,6	1913	178
1914	121,6	1914	178
1915	121,6	1915	178
1916	121,6	1916	178
1917	121,6	1917	178
1918	121,6	1918	177
1919	121,6	1919	177
1920	121,6	1920	177
1921	121,6	1921	177
1922	121,6	1922	177
1923	121,6	1923	177
1924	121,6	1924	178
1925	121,6	1925	179
1926	121,6	1926	178
1927	121,6	1927	178
1928	121,6	1928	178
1929	121,6	1929	177
1930	121,6	1930	176
1931	121,6	1931	176
1932	121,6	1932	177
1933	121,6	1933	178
1934	121,6	1934	178
1935	121,6	1935	178
1936	121,6	1936	177
1937	121,6	1937	178
1938	121,6	1938	178
1939	121,6	1939	179
1940	121,6	1940	178
1941	121,6	1941	177
1942	121,6	1942	177
1943	121,6	1943	177
1944	121,6	1944	178
1945	121,6	1945	178
1946	121,6	1946	178
1947	121,6	1947	178
1948	121,6	1948	177
1949	121,6	1949	177
1950	121,6	1950	178
1951	121,6	1951	177
1952	121,6	1952	176
1953	121,6	1953	177
1954	121,6	1954	178
1955	121,6	1955	179
1956	121,6	1956	179
1957	121,8	1957	179
1958	121,6	1958	178
1959	121,6	1959	178
1960	121,6	1960	178
1961	121,6	1961	177
1962	121,6	1962	177
1963	121,6	1963	178
1964	121,6	1964	177
1965	121,6	1965	177
1966	121,6	1966	177
1967	121,6	1967	177
1968	121,6	1968	177
1969	121,6	1969	177
1970	121,6	1970	177
1971	121,6	1971	177
1972	121,6	1972	177
1973	121,6	1973	178
1974	121,6	1974	179
1975	121,6	1975	179
1976	121,6	1976	179
1977	121,6	1977	179
1978	121,6	1978	177
1979	121,6	1979	177
1980	121,6	1980	177
1981	121,6	1981	176
1982	121,6	1982	177
1983	121,6	1983	177
1984	121,6	1984	178
1985	121,6	1985	178
1986	121,6	1986	178
1987	121,6	1987	178
1988	121,6	1988	178
1989	121,6	1989	178
1990	121,6	1990	178
1991	121,6	1991	177
1992	121,6	1992	177
1993	121,6	1993	177
1994	121,6	1994	177
1995	121,6	1995	178
1996	121,6	1996	178
1997	121,6	1997	177
1998	121,6	1998	177
1999	121,6	1999	177
2000	121,6	2000	176
2001	121,6	2001	177
2002	121,6	2002	178
2003	121,6	2003	178
2004	121,6	2004	177
2005	121,6	2005	177
2006	121,6	2006	178
2007	121,6	2007	178
2008	121,6	2008	178
2009	121,6	2009	178
2010	121,6	2010	178
2011	121,6	2011	178
2012	121,6	2012	178
2013	121,6	2013	178
2014	121,6	2014	177
2015	121,6	2015	177
2016	121,6	2016	178
2017	121,6	2017	178
2018	121,6	2018	177
2019	121,6	2019	177
2020	121,6	2020	177
2021	121,6	2021	178
2022	121,6	2022	178
2023	121,6	2023	179
2024	121,5	2024	179
2025	121,5	2025	178
2026	121,5	2026	178
2027	121,5	2027	178
2028	121,5	2028	178
2029	121,5	2029	178
2030	121,5	2030	178
2031	121,5	2031	177
2032	121,5	2032	176
2033	121,5	2033	178
2034	121,5	2034	178
2035	121,5	2035	177
2036	121,5	2036	178
2037	121,5	2037	178
2038	121,5	2038	178
2039	121,6	2039	178
2040	121,6	2040	177
2041	121,6	2041	177
2042	121,6	2042	177
2043	121,6	2043	178
2044	121,6	2044	178
2045	121,6	2045	178
2046	121,6	2046	177
2047	121,6	2047	178
2048	121,6	2048	178
2049	121,6	2049	178
2050	121,6	2050	178
2051	121,6	2051	178
2052	121,6	2052	178
2053	121,6	2053	179
2054	121,8	2054	179
2055	121,8	2055	178
2056	121,6	2056	178
2057	121,6	2057	178
2058	121,6	2058	178
2059	121,6	2059	178
2060	121,6	2060	177
2061	121,6	2061	177
2062	121,6	2062	178
2063	121,6	2063	179
2064	121,6	2064	179
2065	121,6	2065	180
2066	121,6	2066	178
2067	121,6	2067	176
2068	121,6	2068	176
2069	121,6	2069	177
2070	121,6	2070	175
2071	121,6	2071	175
2072	121,6	2072	174
2073	121,5	2073	172
2074	121,5	2074	174
2075	121,5	2075	174
2076	121,5	2076	174
2077	121,4	2077	173
2078	121,4	2078	172
2079	121,4	2079	172
2080	121,3	2080	171
2081	121,1	2081	170
2082	121,1	2082	170
2083	121	2083	171
2084	121	2084	170
2085	121	2085	169
2086	120,9	2086	169
2087	120,8	2087	169
2088	120,6	2088	168
2089	120,5	2089	169
2090	120,5	2090	169
2091	120,5	2091	168
2092	120,5	2092	167
2093	120,4	2093	167
2094	120,4	2094	168
2095	120,3	2095	167
2096	120,3	2096	166
2097	120,1	2097	166
2098	120,1	2098	165
2099	120	2099	164
2100	120	2100	165
2101	120	2101	166
2102	120	2102	165
2103	120	2103	164
2104	120	2104	164
2105	119,9	2105	164
2106	119,9	2106	164
2107	119,8	2107	163
2108	119,8	2108	164
2109	119,8	2109	163
2110	119,6	2110	163
2111	119,6	2111	163
2112	119,6	2112	164
2113	119,5	2113	163
2114	119,5	2114	161
2115	119,5	2115	162
2116	119,5	2116	162
2117	119,4	2117	161
2118	119,4	2118	160
2119	119,3	2119	160
2120	119,3	2120	160
2121	119,1	2121	160
2122	119,1	2122	160
2123	119	2123	159
2124	119	2124	158
2125	119	2125	159
2126	119	2126	159
2127	119	2127	159
2128	118,9	2128	159
2129	118,9	2129	159
2130	118,8	2130	159
2131	118,8	2131	159
2132	118,6	2132	158
2133	118,6	2133	159
2134	118,6	2134	157
2135	118,5	2135	157
2136	118,5	2136	157
2137	118,5	2137	158
2138	118,5	2138	157
2139	118,5	2139	156
2140	118,4	2140	157
2141	118,4	2141	157
2142	118,4	2142	156
2143	118,3	2143	157
2144	118,3	2144	157
2145	118,1	2145	156
2146	118,1	2146	155
2147	118,1	2147	155
2148	118	2148	156
2149	118	2149	155
2150	118	2150	154
2151	118	2151	154
2152	118	2152	154
2153	117,9	2153	154
2154	117,9	2154	154
2155	117,8	2155	154
2156	117,8	2156	154
2157	117,6	2157	153
2158	117,6	2158	152
2159	117,6	2159	153
2160	117,5	2160	152
2161	117,5	2161	152
2162	117,5	2162	152
2163	117,5	2163	152
2164	117,5	2164	152
2165	117,4	2165	151
2166	117,4	2166	151
2167	117,3	2167	150
2168	117,3	2168	151
2169	117,3	2169	151
2170	117,3	2170	151
2171	117,1	2171	151
2172	117,1	2172	150
2173	117,1	2173	150
2174	117	2174	150
2175	117	2175	150
2176	117	2176	150
2177	117	2177	150
2178	117	2178	149
2179	117	2179	149
2180	116,9	2180	149
2181	116,9	2181	149
2182	116,9	2182	148
2183	116,8	2183	147
2184	116,8	2184	148
2185	116,6	2185	148
2186	116,6	2186	147
2187	116,6	2187	147
2188	116,5	2188	148
2189	116,5	2189	146
2190	116,5	2190	146
2191	116,5	2191	146
2192	116,4	2192	146
2193	116,4	2193	146
2194	116,4	2194	146
2195	116,3	2195	146
2196	116,3	2196	146
2197	116,1	2197	146
2198	116,1	2198	145
2199	116,1	2199	146
2200	116	2200	145
2201	116	2201	145
2202	116	2202	145
2203	116	2203	144
2204	116	2204	143
2205	115,9	2205	143
2206	115,9	2206	144
2207	115,8	2207	144
2208	115,8	2208	143
2209	115,8	2209	142
2210	115,6	2210	143
2211	115,6	2211	143
2212	115,5	2212	141
2213	115,5	2213	142
2214	115,5	2214	141
2215	115,5	2215	141
2216	115,5	2216	141
2217	115,5	2217	141
2218	115,4	2218	141
2219	115,4	2219	141
2220	115,4	2220	142
2221	115,3	2221	141
2222	115,3	2222	140
2223	115,3	2223	141
2224	115,1	2224	141
2225	115,1	2225	140
2226	115	2226	140
2227	115	2227	140
2228	115	2228	140
2229	115	2229	139
2230	115	2230	140
2231	114,9	2231	140
2232	114,9	2232	140
2233	114,8	2233	139
2234	114,8	2234	138
2235	114,8	2235	138
2236	114,6	2236	137
2237	114,6	2237	138
2238	114,5	2238	139
2239	114,5	2239	138
2240	114,5	2240	137
2241	114,5	2241	136
2242	114,5	2242	137
2243	114,4	2243	137
2244	114,4	2244	136
2245	114,4	2245	136
2246	114,3	2246	136
2247	114,3	2247	136
2248	114,1	2248	136
2249	114,1	2249	136
2250	114,1	2250	136
2251	114	2251	135
2252	114	2252	135
2253	114	2253	135
2254	114	2254	135
2255	114	2255	134
2256	113,9	2256	135
2257	113,9	2257	135
2258	113,9	2258	134
2259	113,8	2259	135
2260	113,8	2260	136
2261	113,8	2261	136
2262	113,8	2262	134
2263	113,6	2263	133
2264	113,6	2264	134
2265	113,6	2265	133
2266	113,5	2266	133
2267	113,5	2267	132
2268	113,5	2268	133
2269	113,5	2269	132
2270	113,5	2270	133
2271	113,4	2271	134
2272	113,4	2272	133
2273	113,4	2273	132
2274	113,3	2274	132
2275	113,3	2275	132
2276	113,1	2276	131
2277	113,1	2277	131
2278	113	2278	131
2279	113	2279	132
2280	113	2280	131
2281	113	2281	131
2282	113	2282	131
2283	112,9	2283	131
2284	112,9	2284	130
2285	112,8	2285	130
2286	112,8	2286	131
2287	112,8	2287	130
2288	112,6	2288	130
2289	112,6	2289	130
2290	112,6	2290	129
2291	112,5	2291	129
2292	112,5	2292	130
2293	112,5	2293	130
2294	112,5	2294	129
2295	112,4	2295	128
2296	112,4	2296	128
2297	112,4	2297	129
2298	112,4	2298	129
2299	112,3	2299	128
2300	112,3	2300	129
2301	112,3	2301	128
2302	112,1	2302	127
2303	112,1	2303	128
2304	112,1	2304	128
2305	112	2305	128
2306	112	2306	128
2307	112	2307	128
2308	112	2308	127
2309	112	2309	126
2310	112	2310	126
2311	111,9	2311	126
2312	111,9	2312	126
2313	111,9	2313	125
2314	111,8	2314	125
2315	111,8	2315	126
2316	111,8	2316	125
2317	111,6	2317	124
2318	111,6	2318	125
2319	111,5	2319	125
2320	111,5	2320	125
2321	111,5	2321	124
2322	111,5	2322	124
2323	111,4	2323	124
2324	111,4	2324	124
2325	111,4	2325	124
2326	111,3	2326	124
2327	111,3	2327	124
2328	111,1	2328	123
2329	111,1	2329	124
2330	111,1	2330	123
2331	111	2331	123
2332	111	2332	123
2333	111	2333	124
2334	111	2334	123
2335	111	2335	123
2336	111	2336	123
2337	110,9	2337	122
2338	110,9	2338	121
2339	110,9	2339	121
2340	110,9	2340	122
2341	110,8	2341	123
2342	110,8	2342	122
2343	110,8	2343	123
2344	110,6	2344	122
2345	110,6	2345	121
2346	110,6	2346	121
2347	110,5	2347	121
2348	110,5	2348	121
2349	110,5	2349	121
2350	110,5	2350	120
2351	110,5	2351	121
2352	110,5	2352	120
2353	110,4	2353	120
2354	110,4	2354	120
2355	110,4	2355	120
2356	110,3	2356	119
2357	110,3	2357	119
2358	110,3	2358	119
2359	110,1	2359	119
2360	110,1	2360	119
2361	110,1	2361	120
2362	110	2362	120
2363	110	2363	120
2364	110	2364	119
2365	110	2365	120
2366	110	2366	119
2367	109,9	2367	118
2368	109,9	2368	118
2369	109,9	2369	118
2370	109,9	2370	119
2371	109,8	2371	117
2372	109,8	2372	117
2373	109,8	2373	117
2374	109,6	2374	118
2375	109,6	2375	118
2376	109,6	2376	118
2377	109,5	2377	117
2378	109,5	2378	116
2379	109,5	2379	116
2380	109,5	2380	117
2381	109,5	2381	117
2382	109,5	2382	116
2383	109,5	2383	115
2384	109,4	2384	116
2385	109,4	2385	116
2386	109,4	2386	116
2387	109,3	2387	116
2388	109,3	2388	115
2389	109,3	2389	115
2390	109,1	2390	115
2391	109,1	2391	115
2392	109,1	2392	114
2393	109	2393	115
2394	109	2394	116
2395	109	2395	115
2396	109	2396	114
2397	109	2397	114
2398	109	2398	115
2399	108,9	2399	114
2400	108,9	2400	114
2401	108,9	2401	114
2402	108,8	2402	114
2403	108,8	2403	114
2404	108,8	2404	113
2405	108,8	2405	114
2406	108,6	2406	114
2407	108,6	2407	113
2408	108,6	2408	113
2409	108,5	2409	113
2410	108,5	2410	113
2411	108,5	2411	113
2412	108,5	2412	113
2413	108,5	2413	113
2414	108,5	2414	112
2415	108,4	2415	112
2416	108,4	2416	113
2417	108,4	2417	112
2418	108,3	2418	111
2419	108,3	2419	111
2420	108,3	2420	112
2421	108,1	2421	111
2422	108,1	2422	111
2423	108,1	2423	112
2424	108	2424	111
2425	108	2425	111
2426	108	2426	111
2427	108	2427	111
2428	108	2428	110
2429	107,9	2429	110
2430	107,9	2430	109
2431	107,9	2431	111
2432	107,8	2432	111
2433	107,8	2433	110
2434	107,8	2434	110
2435	107,6	2435	110
2436	107,6	2436	110
2437	107,6	2437	109
2438	107,5	2438	110
2439	107,5	2439	110
2440	107,5	2440	110
2441	107,5	2441	109
2442	107,5	2442	109
2443	107,5	2443	109
2444	107,5	2444	109
2445	107,5	2445	109
2446	107,4	2446	108
2447	107,4	2447	108
2448	107,4	2448	109
2449	107,4	2449	110
2450	107,3	2450	110
2451	107,3	2451	108
2452	107,3	2452	108
2453	107,3	2453	108
2454	107,1	2454	108
2455	107,1	2455	108
2456	107,1	2456	109
2457	107	2457	107
2458	107	2458	107
2459	107	2459	108
2460	107	2460	107
2461	107	2461	107
2462	107	2462	106
2463	106,9	2463	107
2464	106,9	2464	106
2465	106,8	2465	105
2466	106,8	2466	106
2467	106,8	2467	106
2468	106,6	2468	105
2469	106,6	2469	106
2470	106,6	2470	106
2471	106,6	2471	106
2472	106,5	2472	105
2473	106,5	2473	105
2474	106,5	2474	106
2475	106,5	2475	106
2476	106,5	2476	105
2477	106,4	2477	105
2478	106,4	2478	105
2479	106,4	2479	104
2480	106,4	2480	104
2481	106,3	2481	104
2482	106,3	2482	105
2483	106,3	2483	105
2484	106,3	2484	104
2485	106,1	2485	105
2486	106,1	2486	104
2487	106,1	2487	104
2488	106,1	2488	104
2489	106	2489	104
2490	106	2490	104
2491	106	2491	105
2492	106	2492	104
2493	106	2493	103
2494	106	2494	103
2495	106	2495	103
2496	106	2496	103
2497	105,9	2497	103
2498	105,9	2498	103
2499	105,9	2499	103
2500	105,8	2500	102
2501	105,8	2501	103
2502	105,8	2502	103
2503	105,8	2503	103
2504	105,6	2504	103
2505	105,6	2505	102
2506	105,6	2506	102
2507	105,5	2507	103
2508	105,5	2508	102
2509	105,5	2509	102
2510	105,5	2510	102
2511	105,5	2511	101
2512	105,5	2512	101
2513	105,4	2513	101
2514	105,4	2514	102
2515	105,4	2515	102
2516	105,3	2516	100
2517	105,3	2517	100
2518	105,3	2518	101
2519	105,3	2519	101
2520	105,3	2520	100
2521	105,1	2521	101
2522	105,1	2522	101
2523	105,1	2523	100
2524	105	2524	100
2525	105	2525	100
2526	105	2526	100
2527	105	2527	100
2528	105	2528	100
2529	105	2529	100
2530	105	2530	100
2531	105	2531	100
2532	105	2532	100
2533	104,9	2533	100
2534	104,9	2534	99
2535	104,9	2535	99
2536	104,9	2536	100
2537	104,9	2537	100
2538	104,8	2538	99
2539	104,8	2539	99
2540	104,8	2540	99
2541	104,6	2541	98
2542	104,6	2542	98
2543	104,6	2543	99
2544	104,6	2544	99
2545	104,5	2545	98
2546	104,5	2546	99
2547	104,5	2547	99
2548	104,5	2548	99
2549	104,5	2549	98
2550	104,5	2550	98
2551	104,5	2551	97
2552	104,4	2552	97
2553	104,4	2553	98
2554	104,4	2554	98
2555	104,3	2555	97
2556	104,3	2556	97
2557	104,3	2557	97
2558	104,1	2558	97
2559	104,1	2559	98
2560	104,1	2560	97
2561	104	2561	97
2562	104	2562	97
2563	104	2563	96
2564	104	2564	95
2565	104	2565	96
2566	104	2566	96
2567	104	2567	96
2568	103,9	2568	96
2569	103,9	2569	96
2570	103,9	2570	96
2571	103,9	2571	96
2572	103,9	2572	96
2573	103,8	2573	96
2574	103,8	2574	96
2575	103,8	2575	96
2576	103,8	2576	96
2577	103,6	2577	96
2578	103,6	2578	96
2579	103,6	2579	96
2580	103,5	2580	95
2581	103,5	2581	95
2582	103,5	2582	95
2583	103,5	2583	95
2584	103,5	2584	95
2585	103,5	2585	95
2586	103,5	2586	96
2587	103,5	2587	96
2588	103,5	2588	94
2589	103,4	2589	94
2590	103,4	2590	95
2591	103,4	2591	96
2592	103,4	2592	94
2593	103,4	2593	94
2594	103,3	2594	94
2595	103,3	2595	93
2596	103,3	2596	94
2597	103,1	2597	94
2598	103,1	2598	93
2599	103,1	2599	94
2600	103,1	2600	94
2601	103	2601	94
2602	103	2602	93
2603	103	2603	93
2604	103	2604	94
2605	103	2605	94
2606	103	2606	93
2607	103	2607	92
2608	103	2608	92
2609	102,9	2609	92
2610	102,9	2610	92
2611	102,9	2611	93
2612	102,9	2612	93
2613	102,8	2613	92
2614	102,8	2614	92
2615	102,8	2615	92
2616	102,8	2616	91
2617	102,8	2617	91
2618	102,6	2618	92
2619	102,6	2619	93
2620	102,6	2620	92
2621	102,5	2621	91
2622	102,5	2622	91
2623	102,5	2623	92
2624	102,5	2624	91
2625	102,5	2625	91
2626	102,5	2626	91
2627	102,5	2627	91
2628	102,4	2628	91
2629	102,4	2629	91
2630	102,4	2630	91
2631	102,4	2631	90
2632	102,4	2632	90
2633	102,3	2633	91
2634	102,3	2634	91
2635	102,3	2635	90
2636	102,1	2636	90
2637	102,1	2637	90
2638	102,1	2638	90
2639	102	2639	90
2640	102	2640	90
2641	102	2641	90
2642	102	2642	90
2643	102	2643	90
2644	102	2644	91
2645	102	2645	90
2646	102	2646	91
2647	102	2647	90
2648	102	2648	89
2649	101,9	2649	89
2650	101,9	2650	89
2651	101,9	2651	89
2652	101,8	2652	89
2653	101,8	2653	88
2654	101,8	2654	88
2655	101,8	2655	88
2656	101,8	2656	89
2657	101,6	2657	88
2658	101,6	2658	89
2659	101,6	2659	89
2660	101,6	2660	88
2661	101,5	2661	88
2662	101,5	2662	89
2663	101,5	2663	88
2664	101,5	2664	88
2665	101,5	2665	88
2666	101,5	2666	89
2667	101,5	2667	88
2668	101,5	2668	88
2669	101,5	2669	88
2670	101,4	2670	88
2671	101,4	2671	88
2672	101,4	2672	87
2673	101,4	2673	88
2674	101,4	2674	87
2675	101,3	2675	87
2676	101,3	2676	87
2677	101,3	2677	88
2678	101,3	2678	87
2679	101,1	2679	87
2680	101,1	2680	87
2681	101,1	2681	87
2682	101,1	2682	86
2683	101	2683	86
2684	101	2684	87
2685	101	2685	87
2686	101	2686	86
2687	101	2687	86
2688	101	2688	86
2689	101	2689	86
2690	100,9	2690	86
2691	100,9	2691	87
2692	100,9	2692	86
2693	100,9	2693	86
2694	100,8	2694	86
2695	100,9	2695	86
2696	100,8	2696	86
2697	100,8	2697	85
2698	100,8	2698	85
2699	100,8	2699	86
2700	100,8	2700	86
2701	100,6	2701	86
2702	100,6	2702	85
2703	100,6	2703	85
2704	100,6	2704	85
2705	100,5	2705	86
2706	100,5	2706	85
2707	100,5	2707	86
2708	100,5	2708	85
2709	100,5	2709	85
2710	100,5	2710	85
2711	100,5	2711	84
2712	100,5	2712	84
2713	100,5	2713	86
2714	100,5	2714	85
2715	100,4	2715	84
2716	100,4	2716	84
2717	100,4	2717	85
2718	100,4	2718	86
2719	100,3	2719	84
2720	100,3	2720	85
2721	100,3	2721	85
2722	100,1	2722	85
2723	100,1	2723	85
2724	100,1	2724	86
2725	100,1	2725	84
2726	100,1	2726	84
2727	100,1	2727	84
2728	100,1	2728	84
2729	100	2729	84
2730	100	2730	84
2731	100	2731	84
2732	100	2732	84
2733	100	2733	83
2734	100	2734	84
2735	99,9	2735	84
2736	99,9	2736	84
2737	99,9	2737	83
2738	99,9	2738	83
2739	99,8	2739	84
2740	99,8	2740	83
2741	99,8	2741	83
2742	99,8	2742	83
2743	99,6	2743	83
2744	99,6	2744	83
2745	99,6	2745	83
2746	99,6	2746	84
2747	99,5	2747	83
2748	99,5	2748	82
2749	99,5	2749	82
2750	99,5	2750	83
2751	99,5	2751	82
2752	99,5	2752	82
2753	99,5	2753	82
2754	99,5	2754	82
2755	99,5	2755	82
2756	99,5	2756	82
2757	99,4	2757	83
2758	99,4	2758	82
2759	99,4	2759	82
2760	99,4	2760	83
2761	99,3	2761	82
2762	99,3	2762	82
2763	99,3	2763	82
2764	99,3	2764	83
2765	99,3	2765	83
2766	99,1	2766	83
2767	99,1	2767	83
2768	99,1	2768	82
2769	99,1	2769	82
2770	99	2770	80
2771	99	2771	79
2772	99	2772	79
2773	98,9	2773	79
2774	98,8	2774	79
2775	98,6	2775	79
2776	98,5	2776	78
2777	98,5	2777	78
2778	98,5	2778	78
2779	98,3	2779	79
2780	98,1	2780	78
2781	98	2781	78
2782	98	2782	77
2783	97,9	2783	78
2784	97,8	2784	77
2785	97,6	2785	77
2786	97,6	2786	76
2787	97,5	2787	76
2788	97,5	2788	76
2789	97,5	2789	76
2790	97,4	2790	75
2791	97,3	2791	76
2792	97,1	2792	75
2793	97,1	2793	75
2794	97	2794	75
2795	97	2795	74
2796	97	2796	74
2797	96,9	2797	75
2798	96,8	2798	75
2799	96,8	2799	75
2800	96,6	2800	74
2801	96,5	2801	74
2802	96,5	2802	74
2803	96,5	2803	73
2804	96,5	2804	73
2805	96,4	2805	73
2806	96,4	2806	74
2807	96,3	2807	73
2808	96,1	2808	72
2809	96,1	2809	72
2810	96	2810	73
2811	96	2811	73
2812	96	2812	72
2813	95,9	2813	71
2814	95,9	2814	71
2815	95,8	2815	71
2816	95,8	2816	72
2817	95,6	2817	72
2818	95,6	2818	71
2819	95,5	2819	71
2820	95,5	2820	71
2821	95,5	2821	70
2822	95,4	2822	71
2823	95,4	2823	71
2824	95,4	2824	71
2825	95,3	2825	70
2826	95,1	2826	70
2827	95,1	2827	71
2828	95,1	2828	70
2829	95	2829	70
2830	95	2830	70
2831	95	2831	70
2832	95	2832	70
2833	94,9	2833	70
2834	94,9	2834	70
2835	94,8	2835	70
2836	94,8	2836	70
2837	94,6	2837	69
2838	94,6	2838	69
2839	94,5	2839	70
2840	94,5	2840	69
2841	94,5	2841	68
2842	94,5	2842	69
2843	94,4	2843	68
2844	94,3	2844	67
2845	94,3	2845	67
2846	94,1	2846	68
2847	94,1	2847	68
2848	94	2848	69
2849	94	2849	67
2850	94	2850	67
2851	94	2851	66
2852	94	2852	67
2853	94	2853	67
2854	93,9	2854	68
2855	93,9	2855	67
2856	93,9	2856	67
2857	93,8	2857	68
2858	93,8	2858	68
2859	93,8	2859	67
2860	93,6	2860	67
2861	93,6	2861	67
2862	93,5	2862	67
2863	93,5	2863	67
2864	93,5	2864	66
2865	93,5	2865	66
2866	93,5	2866	66
2867	93,4	2867	67
2868	93,4	2868	66
2869	93,4	2869	66
2870	93,3	2870	65
2871	93,3	2871	66
2872	93,3	2872	67
2873	93,1	2873	66
2874	93,1	2874	65
2875	93,1	2875	66
2876	93	2876	66
2877	93	2877	66
2878	93	2878	65
2879	93	2879	65
2880	93	2880	65
2881	93	2881	66
2882	93	2882	66
2883	92,9	2883	66
2884	92,9	2884	65
2885	92,9	2885	66
2886	92,8	2886	65
2887	92,8	2887	64
2888	92,8	2888	65
2889	92,8	2889	65
2890	92,8	2890	65
2891	92,8	2891	65
2892	92,6	2892	65
2893	92,6	2893	65
2894	92,6	2894	65
2895	92,5	2895	64
2896	92,5	2896	63
2897	92,5	2897	65
2898	92,5	2898	65
2899	92,5	2899	65
2900	92,5	2900	65
2901	92,5	2901	64
2902	92,5	2902	64
2903	92,4	2903	64
2904	92,4	2904	64
2905	92,4	2905	64
2906	92,4	2906	64
2907	92,4	2907	64
2908	92,3	2908	63
2909	92,3	2909	63
2910	92,3	2910	64
2911	92,3	2911	64
2912	92,1	2912	64
2913	92,1	2913	63
2914	92,1	2914	64
2915	92	2915	64
2916	92	2916	64
2917	92	2917	63
2918	92	2918	63
2919	92	2919	63
2920	92	2920	63
2921	92	2921	63
2922	91,9	2922	62
2923	91,9	2923	63
2924	91,9	2924	63
2925	91,9	2925	64
2926	91,9	2926	63
2927	91,9	2927	63
2928	91,9	2928	63
2929	91,9	2929	62
2930	91,9	2930	62
2931	91,8	2931	63
2932	91,8	2932	62
2933	91,8	2933	62
2934	91,8	2934	62
