Time - Temeperatura (°C)	Temperatura (°C) & Presión (kPa) - Temeperatura (°C)	Time - Presión (kPa)	Temperatura (°C) & Presión (kPa) - Presión (kPa)
1319	113,1	1319	85
1320	113,1	1320	86
1321	113,3	1321	86
1322	113,3	1322	86
1323	113,4	1323	87
1324	113,4	1324	87
1325	113,4	1325	87
1326	113,4	1326	88
1327	113,5	1327	88
1328	113,5	1328	88
1329	113,5	1329	88
1330	113,5	1330	89
1331	113,6	1331	88
1332	113,8	1332	88
1333	113,8	1333	89
1334	113,9	1334	90
1335	114	1335	90
1336	114	1336	90
1337	114	1337	91
1338	114,1	1338	91
1339	114,1	1339	91
1340	114,3	1340	91
1341	114,3	1341	91
1342	114,4	1342	92
1343	114,5	1343	92
1344	114,5	1344	92
1345	114,5	1345	92
1346	114,6	1346	92
1347	114,6	1347	92
1348	114,8	1348	92
1349	114,9	1349	93
1350	114,9	1350	94
1351	115	1351	94
1352	115	1352	95
1353	115	1353	95
1354	115,1	1354	95
1355	115,1	1355	95
1356	115,3	1356	95
1357	115,4	1357	96
1358	115,4	1358	97
1359	115,5	1359	97
1360	115,5	1360	97
1361	115,5	1361	97
1362	115,6	1362	97
1363	115,8	1363	97
1364	115,8	1364	98
1365	115,9	1365	98
1366	116	1366	98
1367	116	1367	98
1368	116	1368	98
1369	116,1	1369	99
1370	116,1	1370	99
1371	116,3	1371	99
1372	116,4	1372	99
1373	116,4	1373	100
1374	116,5	1374	101
1375	116,5	1375	102
1376	116,5	1376	101
1377	116,6	1377	100
1378	116,6	1378	101
1379	116,8	1379	101
1380	116,9	1380	102
1381	116,9	1381	103
1382	117	1382	103
1383	117	1383	103
1384	117	1384	103
1385	117,1	1385	103
1386	117,1	1386	103
1387	117,3	1387	104
1388	117,3	1388	104
1389	117,4	1389	104
1390	117,4	1390	105
1391	117,5	1391	105
1392	117,5	1392	105
1393	117,6	1393	106
1394	117,8	1394	106
1395	117,8	1395	106
1396	117,9	1396	106
1397	117,9	1397	107
1398	118	1398	108
1399	118	1399	108
1400	118	1400	108
1401	118	1401	108
1402	118,1	1402	108
1403	118,1	1403	108
1404	118,3	1404	109
1405	118,4	1405	109
1406	118,4	1406	110
1407	118,4	1407	110
1408	118,5	1408	109
1409	118,5	1409	110
1410	118,5	1410	110
1411	118,5	1411	111
1412	118,6	1412	111
1413	118,6	1413	112
1414	118,8	1414	112
1415	118,8	1415	112
1416	118,9	1416	112
1417	118,9	1417	113
1418	119	1418	113
1419	119	1419	113
1420	119	1420	113
1421	119	1421	113
1422	119,1	1422	113
1423	119,1	1423	115
1424	119,3	1424	115
1425	119,4	1425	115
1426	119,4	1426	116
1427	119,5	1427	115
1428	119,5	1428	115
1429	119,5	1429	116
1430	119,5	1430	117
1431	119,6	1431	117
1432	119,6	1432	117
1433	119,8	1433	116
1434	119,9	1434	116
1435	119,9	1435	118
1436	120	1436	119
1437	120	1437	118
1438	120	1438	118
1439	120,1	1439	119
1440	120,3	1440	120
1441	120,4	1441	120
1442	120,5	1442	119
1443	120,5	1443	120
1444	120,5	1444	120
1445	120,6	1445	120
1446	120,6	1446	121
1447	120,8	1447	121
1448	120,9	1448	121
1449	121	1449	122
1450	121	1450	122
1451	121	1451	122
1452	121,1	1452	122
1453	121,1	1453	123
1454	121,3	1454	123
1455	121,4	1455	123
1456	121,4	1456	124
1457	121,5	1457	124
1458	121,5	1458	124
1459	121,5	1459	124
1460	121,5	1460	125
1461	121,6	1461	126
1462	121,6	1462	126
1463	121,8	1463	126
1464	121,8	1464	126
1465	121,9	1465	127
1466	121,9	1466	127
1467	122	1467	128
1468	122	1468	128
1469	122	1469	128
1470	122,1	1470	128
1471	122,1	1471	128
1472	122,3	1472	128
1473	122,3	1473	128
1474	122,4	1474	129
1475	122,4	1475	130
1476	122,5	1476	130
1477	122,5	1477	131
1478	122,5	1478	131
1479	122,6	1479	131
1480	122,6	1480	131
1481	122,8	1481	131
1482	122,8	1482	132
1483	122,9	1483	132
1484	122,9	1484	132
1485	123	1485	133
1486	123	1486	134
1487	123	1487	134
1488	123	1488	134
1489	123	1489	133
1490	123	1490	134
1491	123,1	1491	134
1492	123,1	1492	134
1493	123,3	1493	134
1494	123,3	1494	135
1495	123,4	1495	136
1496	123,4	1496	135
1497	123,5	1497	136
1498	123,5	1498	136
1499	123,5	1499	137
1500	123,6	1500	137
1501	123,8	1501	138
1502	123,8	1502	137
1503	123,9	1503	138
1504	123,9	1504	138
1505	124	1505	139
1506	124	1506	139
1507	124	1507	139
1508	124,1	1508	139
1509	124,3	1509	140
1510	124,4	1510	140
1511	124,4	1511	141
1512	124,5	1512	142
1513	124,5	1513	142
1514	124,5	1514	141
1515	124,6	1515	142
1516	124,6	1516	142
1517	124,8	1517	142
1518	124,9	1518	142
1519	124,9	1519	143
1520	125	1520	143
1521	125	1521	144
1522	125	1522	144
1523	125,1	1523	144
1524	125,1	1524	144
1525	125,3	1525	144
1526	125,3	1526	144
1527	125,4	1527	144
1528	125,4	1528	144
1529	125,5	1529	145
1530	125,5	1530	146
1531	125,5	1531	146
1532	125,5	1532	146
1533	125,6	1533	146
1534	125,6	1534	147
1535	125,6	1535	148
1536	125,8	1536	148
1537	125,8	1537	147
1538	125,9	1538	147
1539	126	1539	148
1540	126	1540	148
1541	126	1541	148
1542	126	1542	148
1543	126,1	1543	148
1544	126,1	1544	149
1545	126,3	1545	149
1546	126,3	1546	149
1547	126,4	1547	150
1548	126,4	1548	150
1549	126,5	1549	151
1550	126,5	1550	151
1551	126,5	1551	151
1552	126,5	1552	150
1553	126,5	1553	151
1554	126,6	1554	151
1555	126,6	1555	151
1556	126,6	1556	152
1557	126,8	1557	152
1558	126,8	1558	153
1559	126,8	1559	154
1560	126,9	1560	154
1561	126,9	1561	153
1562	127	1562	153
1563	127	1563	153
1564	127	1564	154
1565	127	1565	154
1566	127	1566	154
1567	127,1	1567	154
1568	127,1	1568	155
1569	127,3	1569	155
1570	127,3	1570	155
1571	127,3	1571	155
1572	127,4	1572	155
1573	127,4	1573	155
1574	127,4	1574	155
1575	127,5	1575	156
1576	127,5	1576	155
1577	127,5	1577	156
1578	127,5	1578	157
1579	127,5	1579	158
1580	127,5	1580	157
1581	127,5	1581	157
1582	127,5	1582	157
1583	127,5	1583	156
1584	127,6	1584	157
1585	127,6	1585	157
1586	127,6	1586	157
1587	127,8	1587	158
1588	127,8	1588	158
1589	127,8	1589	159
1590	127,8	1590	158
1591	127,9	1591	158
1592	127,9	1592	159
1593	127,9	1593	158
1594	128	1594	157
1595	128	1595	157
1596	128	1596	158
1597	128,1	1597	159
1598	128,1	1598	160
1599	128,1	1599	161
1600	128,1	1600	160
1601	128,1	1601	159
1602	128,3	1602	159
1603	128,3	1603	160
1604	128,3	1604	160
1605	128,3	1605	160
1606	128,3	1606	160
1607	128,3	1607	161
1608	128,3	1608	162
1609	128,3	1609	161
1610	128,5	1610	160
1611	128,5	1611	160
1612	128,5	1612	161
1613	128,5	1613	161
1614	128,5	1614	162
1615	128,6	1615	161
1616	128,6	1616	162
1617	128,6	1617	162
1618	128,6	1618	163
1619	128,6	1619	163
1620	128,6	1620	163
1621	128,6	1621	163
1622	128,8	1622	162
1623	128,8	1623	162
1624	128,8	1624	162
1625	128,8	1625	163
1626	128,8	1626	163
1627	128,8	1627	163
1628	128,8	1628	164
1629	128,8	1629	164
1630	129	1630	164
1631	129	1631	163
1632	129	1632	163
1633	129,1	1633	163
1634	129,1	1634	163
1635	129,1	1635	164
1636	129,1	1636	165
1637	129,1	1637	165
1638	129,1	1638	165
1639	129,1	1639	165
1640	129,1	1640	165
1641	129,1	1641	166
1642	129,1	1642	166
1643	129,3	1643	165
1644	129,3	1644	165
1645	129,3	1645	165
1646	129,3	1646	166
1647	129,3	1647	166
1648	129,3	1648	166
1649	129,3	1649	167
1650	129,3	1650	167
1651	129,5	1651	166
1652	129,5	1652	165
1653	129,5	1653	166
1654	129,5	1654	166
1655	129,6	1655	167
1656	129,6	1656	168
1657	129,6	1657	168
1658	129,6	1658	168
1659	129,6	1659	168
1660	129,6	1660	167
1661	129,6	1661	167
1662	129,6	1662	167
1663	129,6	1663	167
1664	129,6	1664	167
1665	129,8	1665	168
1666	129,8	1666	168
1667	129,8	1667	169
1668	129,8	1668	169
1669	129,8	1669	170
1670	129,8	1670	170
1671	129,8	1671	169
1672	129,8	1672	169
1673	129,8	1673	169
1674	130	1674	169
1675	130	1675	169
1676	130	1676	170
1677	130	1677	170
1678	130	1678	170
1679	130,1	1679	170
1680	130,1	1680	170
1681	130,1	1681	170
1682	130,1	1682	169
1683	130,1	1683	170
1684	130,1	1684	170
1685	130,1	1685	170
1686	130,1	1686	170
1687	130,1	1687	171
1688	130,1	1688	171
1689	130,3	1689	172
1690	130,3	1690	172
1691	130,3	1691	171
1692	130,3	1692	170
1693	130,3	1693	171
1694	130,3	1694	171
1695	130,3	1695	171
1696	130,3	1696	172
1697	130,5	1697	172
1698	130,5	1698	173
1699	130,5	1699	172
1700	130,6	1700	172
1701	130,6	1701	172
1702	130,6	1702	172
1703	130,6	1703	172
1704	130,6	1704	172
1705	130,6	1705	172
1706	130,6	1706	173
1707	130,6	1707	174
1708	130,6	1708	175
1709	130,6	1709	174
1710	130,8	1710	173
1711	130,8	1711	173
1712	130,8	1712	173
1713	130,8	1713	173
1714	130,8	1714	174
1715	130,8	1715	174
1716	130,8	1716	175
1717	130,8	1717	175
1718	130,8	1718	175
1719	130,8	1719	175
1720	130,8	1720	175
1721	130,8	1721	174
1722	130,8	1722	174
1723	131	1723	174
1724	131	1724	174
1725	131	1725	175
1726	131	1726	175
1727	131	1727	176
1728	131	1728	176
1729	131,1	1729	176
1730	131,1	1730	176
1731	131,1	1731	175
1732	131,1	1732	175
1733	131,1	1733	175
1734	131,1	1734	175
1735	131,1	1735	175
1736	131,1	1736	176
1737	131,1	1737	176
1738	131,1	1738	177
1739	131,1	1739	176
1740	131,1	1740	176
1741	131,1	1741	176
1742	131,1	1742	175
1743	131,3	1743	176
1744	131,3	1744	175
1745	131,3	1745	176
1746	131,3	1746	176
1747	131,3	1747	177
1748	131,3	1748	177
1749	131,3	1749	177
1750	131,3	1750	177
1751	131,3	1751	177
1752	131,3	1752	176
1753	131,3	1753	176
1754	131,3	1754	176
1755	131,3	1755	176
1756	131,3	1756	177
1757	131,5	1757	178
1758	131,5	1758	177
1759	131,5	1759	178
1760	131,5	1760	178
1761	131,5	1761	178
1762	131,5	1762	177
1763	131,5	1763	178
1764	131,5	1764	177
1765	131,6	1765	178
1766	131,6	1766	179
1767	131,6	1767	179
1768	131,6	1768	178
1769	131,6	1769	178
1770	131,6	1770	179
1771	131,6	1771	178
1772	131,6	1772	178
1773	131,6	1773	178
1774	131,6	1774	178
1775	131,6	1775	178
1776	131,6	1776	179
1777	131,6	1777	180
1778	131,6	1778	180
1779	131,6	1779	179
1780	131,6	1780	180
1781	131,6	1781	179
1782	131,6	1782	178
1783	131,8	1783	178
1784	131,8	1784	178
1785	131,8	1785	180
1786	131,8	1786	180
1787	131,8	1787	181
1788	131,8	1788	181
1789	131,8	1789	181
1790	131,8	1790	180
1791	131,8	1791	180
1792	131,8	1792	179
1793	131,8	1793	179
1794	131,8	1794	180
1795	131,8	1795	181
1796	131,8	1796	181
1797	131,8	1797	180
1798	132	1798	181
1799	132	1799	181
1800	132	1800	180
1801	132	1801	181
1802	132	1802	180
1803	132	1803	180
1804	132,1	1804	180
1805	132,1	1805	180
1806	132,1	1806	181
1807	132,1	1807	182
1808	132,1	1808	182
1809	132,1	1809	182
1810	132,1	1810	182
1811	132,1	1811	182
1812	132,1	1812	181
1813	132,3	1813	181
1814	132,3	1814	182
1815	132,3	1815	182
1816	132,3	1816	183
1817	132,3	1817	183
1818	132,3	1818	182
1819	132,3	1819	182
1820	132,3	1820	182
1821	132,3	1821	181
1822	132,3	1822	182
1823	132,3	1823	181
1824	132,3	1824	181
1825	132,3	1825	181
1826	132,3	1826	182
1827	132,3	1827	183
1828	132,3	1828	184
1829	132,3	1829	183
1830	132,5	1830	183
1831	132,3	1831	183
1832	132,5	1832	183
1833	132,5	1833	182
1834	132,5	1834	182
1835	132,5	1835	183
1836	132,5	1836	183
1837	132,5	1837	182
1838	132,5	1838	183
1839	132,5	1839	183
1840	132,5	1840	183
1841	132,5	1841	183
1842	132,6	1842	183
1843	132,6	1843	182
1844	132,6	1844	183
1845	132,6	1845	183
1846	132,6	1846	184
1847	132,6	1847	183
1848	132,6	1848	183
1849	132,6	1849	184
1850	132,6	1850	184
1851	132,6	1851	183
1852	132,6	1852	182
1853	132,6	1853	183
1854	132,6	1854	184
1855	132,6	1855	184
1856	132,6	1856	184
1857	132,6	1857	185
1858	132,6	1858	185
1859	132,6	1859	184
1860	132,6	1860	184
1861	132,6	1861	184
1862	132,6	1862	184
1863	132,6	1863	184
1864	132,6	1864	184
1865	132,6	1865	184
1866	132,6	1866	184
1867	132,6	1867	183
1868	132,6	1868	184
1869	132,6	1869	185
1870	132,6	1870	185
1871	132,8	1871	184
1872	132,8	1872	184
1873	132,8	1873	184
1874	132,8	1874	184
1875	132,8	1875	185
1876	132,8	1876	185
1877	132,8	1877	186
1878	132,8	1878	186
1879	132,8	1879	186
1880	132,8	1880	185
1881	132,8	1881	185
1882	132,8	1882	185
1883	132,8	1883	184
1884	132,8	1884	184
1885	132,8	1885	185
1886	132,8	1886	186
1887	132,8	1887	186
1888	132,8	1888	186
1889	133	1889	187
1890	133	1890	186
1891	133	1891	185
1892	133	1892	185
1893	133	1893	185
1894	133	1894	185
1895	133	1895	186
1896	133	1896	186
1897	133	1897	187
1898	133	1898	187
1899	133	1899	186
1900	133	1900	187
1901	133	1901	187
1902	133,1	1902	186
1903	133,1	1903	186
1904	133,1	1904	186
1905	133,1	1905	187
1906	133,1	1906	187
1907	133,1	1907	187
1908	133,1	1908	187
1909	133,1	1909	187
1910	133,1	1910	187
1911	133,1	1911	186
1912	133,1	1912	185
1913	133,1	1913	185
1914	133,1	1914	186
1915	133,1	1915	186
1916	133,1	1916	188
1917	133,1	1917	188
1918	133,1	1918	187
1919	133,1	1919	187
1920	133,1	1920	186
1921	133,1	1921	187
1922	133,1	1922	187
1923	133,1	1923	186
1924	133,1	1924	186
1925	133,1	1925	187
1926	133,1	1926	187
1927	133,1	1927	187
1928	133,1	1928	187
1929	133,1	1929	187
1930	133,1	1930	187
1931	133,1	1931	187
1932	133,3	1932	186
1933	133,3	1933	186
1934	133,3	1934	186
1935	133,1	1935	187
1936	133,3	1936	187
1937	133,1	1937	187
1938	133,1	1938	187
1939	133,1	1939	186
1940	133,1	1940	187
1941	133,1	1941	186
1942	133,1	1942	186
1943	133,1	1943	186
1944	133,1	1944	186
1945	133,1	1945	186
1946	133,1	1946	186
1947	133,1	1947	187
1948	133,1	1948	187
1949	133,1	1949	187
1950	133,1	1950	187
1951	133,1	1951	186
1952	133,1	1952	187
1953	133,1	1953	185
1954	133,1	1954	185
1955	133,1	1955	187
1956	133,1	1956	187
1957	133,1	1957	188
1958	133,1	1958	188
1959	133,1	1959	188
1960	133,1	1960	187
1961	133,1	1961	187
1962	133,1	1962	187
1963	133,1	1963	187
1964	133,1	1964	187
1965	133,1	1965	187
1966	133,1	1966	187
1967	133,1	1967	188
1968	133,1	1968	187
1969	133,1	1969	188
1970	133,1	1970	187
1971	133,1	1971	187
1972	133,1	1972	187
1973	133,3	1973	187
1974	133,3	1974	187
1975	133,3	1975	188
1976	133,3	1976	188
1977	133,3	1977	188
1978	133,3	1978	187
1979	133,3	1979	188
1980	133,3	1980	188
1981	133,3	1981	188
1982	133,3	1982	187
1983	133,3	1983	187
1984	133,3	1984	188
1985	133,3	1985	188
1986	133,3	1986	188
1987	133,3	1987	188
1988	133,3	1988	188
1989	133,3	1989	188
1990	133,3	1990	188
1991	133,3	1991	188
1992	133,3	1992	188
1993	133,3	1993	188
1994	133,3	1994	187
1995	133,3	1995	187
1996	133,3	1996	188
1997	133,3	1997	188
1998	133,3	1998	189
1999	133,3	1999	189
2000	133,3	2000	189
2001	133,3	2001	188
2002	133,3	2002	188
2003	133,3	2003	188
2004	133,3	2004	188
2005	133,3	2005	187
2006	133,3	2006	188
2007	133,3	2007	189
2008	133,3	2008	189
2009	133,3	2009	189
2010	133,3	2010	189
2011	133,3	2011	189
2012	133,3	2012	188
2013	133,3	2013	188
2014	133,3	2014	189
2015	133,3	2015	189
2016	133,3	2016	190
2017	133,3	2017	190
2018	133,3	2018	190
2019	133,5	2019	189
2020	133,5	2020	189
2021	133,5	2021	189
2022	133,5	2022	189
2023	133,5	2023	188
2024	133,5	2024	189
2025	133,5	2025	188
2026	133,5	2026	188
2027	133,5	2027	189
2028	133,5	2028	190
2029	133,6	2029	189
2030	133,6	2030	188
2031	133,6	2031	189
2032	133,6	2032	189
2033	133,6	2033	188
2034	133,6	2034	188
2035	133,6	2035	189
2036	133,6	2036	190
2037	133,6	2037	189
2038	133,6	2038	189
2039	133,6	2039	189
2040	133,6	2040	190
2041	133,6	2041	190
2042	133,6	2042	189
2043	133,6	2043	188
2044	133,5	2044	188
2045	133,5	2045	189
2046	133,5	2046	189
2047	133,5	2047	189
2048	133,6	2048	189
2049	133,6	2049	189
2050	133,6	2050	190
2051	133,6	2051	190
2052	133,6	2052	189
2053	133,6	2053	189
2054	133,6	2054	188
2055	133,6	2055	190
2056	133,6	2056	190
2057	133,6	2057	190
2058	133,6	2058	190
2059	133,6	2059	190
2060	133,6	2060	190
2061	133,6	2061	191
2062	133,6	2062	190
2063	133,6	2063	189
2064	133,6	2064	188
2065	133,6	2065	188
2066	133,6	2066	189
2067	133,6	2067	190
2068	133,6	2068	190
2069	133,6	2069	189
2070	133,6	2070	189
2071	133,6	2071	189
2072	133,6	2072	190
2073	133,6	2073	189
2074	133,6	2074	188
2075	133,6	2075	188
2076	133,6	2076	189
2077	133,6	2077	190
2078	133,6	2078	190
2079	133,6	2079	191
2080	133,6	2080	191
2081	133,6	2081	190
2082	133,6	2082	190
2083	133,6	2083	189
2084	133,6	2084	189
2085	133,6	2085	189
2086	133,6	2086	190
2087	133,6	2087	190
2088	133,6	2088	191
2089	133,6	2089	190
2090	133,6	2090	190
2091	133,6	2091	190
2092	133,6	2092	191
2093	133,6	2093	190
2094	133,6	2094	189
2095	133,6	2095	189
2096	133,6	2096	190
2097	133,6	2097	191
2098	133,6	2098	191
2099	133,6	2099	190
2100	133,6	2100	190
2101	133,6	2101	190
2102	133,8	2102	190
2103	133,8	2103	189
2104	133,8	2104	190
2105	133,8	2105	191
2106	133,8	2106	191
2107	133,8	2107	192
2108	133,8	2108	192
2109	133,8	2109	191
2110	133,8	2110	191
2111	133,8	2111	191
2112	133,8	2112	191
2113	133,8	2113	191
2114	133,8	2114	190
2115	133,8	2115	190
2116	133,8	2116	191
2117	133,8	2117	190
2118	133,8	2118	190
2119	133,8	2119	191
2120	133,8	2120	190
2121	133,8	2121	190
2122	133,8	2122	190
2123	133,8	2123	189
2124	133,8	2124	190
2125	133,8	2125	191
2126	133,8	2126	192
2127	133,8	2127	191
2128	133,8	2128	190
2129	133,8	2129	190
2130	133,8	2130	191
2131	133,8	2131	192
2132	133,8	2132	192
2133	133,8	2133	192
2134	133,8	2134	191
2135	133,8	2135	190
2136	133,8	2136	191
2137	133,8	2137	192
2138	133,8	2138	192
2139	133,8	2139	192
2140	133,8	2140	191
2141	133,8	2141	191
2142	134	2142	191
2143	134	2143	190
2144	134	2144	189
2145	134	2145	190
2146	134	2146	191
2147	133,8	2147	192
2148	133,8	2148	192
2149	133,8	2149	192
2150	133,8	2150	191
2151	133,8	2151	191
2152	133,8	2152	190
2153	133,8	2153	189
2154	133,8	2154	190
2155	133,8	2155	190
2156	133,8	2156	190
2157	133,8	2157	189
2158	133,8	2158	190
2159	133,8	2159	191
2160	133,8	2160	190
2161	133,8	2161	190
2162	133,8	2162	190
2163	133,8	2163	189
2164	133,8	2164	189
2165	133,8	2165	189
2166	133,8	2166	190
2167	133,8	2167	190
2168	133,8	2168	191
2169	133,8	2169	191
2170	133,8	2170	191
2171	133,8	2171	191
2172	133,8	2172	190
2173	133,8	2173	190
2174	133,8	2174	190
2175	133,8	2175	190
2176	133,8	2176	190
2177	133,8	2177	191
2178	133,8	2178	191
2179	133,8	2179	191
2180	133,8	2180	191
2181	133,8	2181	190
2182	133,8	2182	190
2183	133,8	2183	190
2184	133,8	2184	190
2185	133,8	2185	190
2186	133,8	2186	191
2187	133,8	2187	191
2188	133,8	2188	190
2189	133,8	2189	190
2190	133,8	2190	192
2191	133,8	2191	192
2192	133,8	2192	191
2193	133,8	2193	190
2194	133,8	2194	190
2195	133,8	2195	189
2196	133,8	2196	190
2197	133,8	2197	191
2198	133,8	2198	191
2199	133,8	2199	191
2200	133,8	2200	192
2201	133,8	2201	192
2202	133,8	2202	192
2203	133,8	2203	190
2204	133,8	2204	189
2205	133,8	2205	189
2206	133,8	2206	190
2207	134	2207	191
2208	134	2208	192
2209	134	2209	192
2210	134	2210	192
2211	134	2211	192
2212	134	2212	192
2213	134	2213	191
2214	134	2214	190
2215	134	2215	191
2216	134	2216	192
2217	134	2217	193
2218	134	2218	192
2219	134	2219	192
2220	134	2220	192
2221	134	2221	192
2222	134	2222	192
2223	134	2223	192
2224	134	2224	191
2225	134	2225	190
2226	134	2226	192
2227	134	2227	193
2228	134	2228	193
2229	134	2229	192
2230	134	2230	192
2231	134	2231	192
2232	134	2232	191
2233	134	2233	191
2234	134	2234	191
2235	134	2235	191
2236	134,1	2236	191
2237	134,1	2237	192
2238	134,1	2238	192
2239	134,1	2239	193
2240	134,1	2240	193
2241	134,1	2241	192
2242	134,1	2242	191
2243	134,1	2243	190
2244	134,1	2244	191
2245	134,1	2245	192
2246	134,1	2246	192
2247	134,1	2247	192
2248	134,1	2248	192
2249	134,1	2249	192
2250	134,1	2250	193
2251	134,1	2251	192
2252	134,1	2252	191
2253	134,1	2253	191
2254	134	2254	191
2255	134,1	2255	190
2256	134,1	2256	191
2257	134,1	2257	192
2258	134,1	2258	192
2259	134	2259	193
2260	134	2260	193
2261	134,1	2261	192
2262	134,1	2262	192
2263	134,1	2263	192
2264	134,1	2264	191
2265	134,1	2265	191
2266	134,1	2266	192
2267	134,1	2267	192
2268	134,1	2268	192
2269	134,1	2269	192
2270	134,1	2270	192
2271	134,1	2271	192
2272	134,1	2272	193
2273	134,1	2273	192
2274	134,1	2274	191
2275	134,1	2275	191
2276	134,1	2276	192
2277	134,1	2277	193
2278	134,1	2278	193
2279	134,1	2279	192
2280	134,1	2280	191
2281	134,1	2281	192
2282	134,1	2282	193
2283	134,1	2283	192
2284	134,3	2284	192
2285	134,3	2285	192
2286	134,3	2286	192
2287	134,3	2287	193
2288	134,3	2288	194
2289	134,3	2289	193
2290	134,3	2290	192
2291	134,3	2291	192
2292	134,3	2292	191
2293	134,3	2293	192
2294	134,3	2294	192
2295	134,3	2295	191
2296	134,3	2296	192
2297	134,3	2297	192
2298	134,3	2298	192
2299	134,3	2299	192
2300	134,3	2300	192
2301	134,3	2301	192
2302	134,3	2302	191
2303	134,3	2303	191
2304	134,3	2304	191
2305	134,3	2305	192
2306	134,3	2306	192
2307	134,3	2307	192
2308	134,3	2308	193
2309	134,3	2309	193
2310	134,3	2310	192
2311	134,3	2311	191
2312	134,3	2312	191
2313	134,3	2313	191
2314	134,3	2314	191
2315	134,3	2315	191
2316	134,3	2316	191
2317	134,3	2317	192
2318	134,3	2318	191
2319	134,3	2319	192
2320	134,3	2320	192
2321	134,3	2321	192
2322	134,3	2322	190
2323	134,3	2323	190
2324	134,1	2324	190
2325	134,1	2325	191
2326	134,1	2326	191
2327	134,1	2327	191
2328	134,1	2328	191
2329	134,1	2329	192
2330	134,1	2330	191
2331	134,1	2331	191
2332	134,1	2332	191
2333	134,1	2333	191
2334	134,1	2334	190
2335	134,1	2335	190
2336	134,1	2336	192
2337	134,1	2337	192
2338	134,1	2338	192
2339	134,1	2339	192
2340	134,1	2340	192
2341	134,1	2341	192
2342	134,1	2342	192
2343	134,1	2343	191
2344	134,1	2344	191
2345	134,1	2345	190
2346	134,1	2346	191
2347	134,1	2347	192
2348	134,1	2348	192
2349	134,1	2349	192
2350	134,1	2350	192
2351	134,1	2351	192
2352	134,1	2352	192
2353	134,1	2353	192
2354	134,1	2354	192
2355	134,1	2355	191
2356	134,1	2356	191
2357	134,1	2357	192
2358	134,1	2358	192
2359	134,1	2359	192
2360	134,1	2360	192
2361	134,1	2361	192
2362	134,1	2362	191
2363	134,1	2363	190
2364	134,1	2364	190
2365	134,1	2365	191
2366	134,3	2366	191
2367	134,3	2367	193
2368	134,1	2368	193
2369	134,1	2369	192
2370	134,1	2370	192
2371	134,1	2371	192
2372	134,3	2372	192
2373	134,1	2373	192
2374	134,1	2374	191
2375	134,3	2375	191
2376	134,3	2376	191
2377	134,3	2377	192
2378	134,3	2378	191
2379	134,3	2379	192
2380	134,3	2380	191
2381	134,3	2381	191
2382	134,3	2382	191
2383	134,3	2383	190
2384	134,3	2384	191
2385	134,3	2385	191
2386	134,3	2386	192
2387	134,3	2387	192
2388	134,3	2388	192
2389	134,3	2389	192
2390	134,3	2390	192
2391	134,3	2391	191
2392	134,3	2392	192
2393	134,3	2393	191
2394	134,3	2394	191
2395	134,3	2395	192
2396	134,3	2396	192
2397	134,3	2397	192
2398	134,3	2398	191
2399	134,3	2399	190
2400	134,3	2400	190
2401	134,3	2401	191
2402	134,3	2402	191
2403	134,3	2403	192
2404	134,3	2404	191
2405	134,3	2405	190
2406	134,3	2406	190
2407	134,3	2407	191
2408	134,3	2408	192
2409	134,3	2409	192
2410	134,3	2410	191
2411	134,3	2411	191
2412	134,3	2412	191
2413	134,3	2413	191
2414	134,3	2414	191
2415	134,3	2415	191
2416	134,3	2416	192
2417	134,3	2417	192
2418	134,3	2418	192
2419	134,3	2419	192
2420	134,3	2420	191
2421	134,3	2421	191
2422	134,3	2422	191
2423	134,3	2423	191
2424	134,3	2424	190
2425	134,3	2425	191
2426	134,3	2426	191
2427	134,3	2427	191
2428	134,3	2428	192
2429	134,3	2429	192
2430	134,3	2430	191
2431	134,3	2431	191
2432	134,3	2432	191
2433	134,3	2433	191
2434	134,3	2434	191
2435	134,3	2435	191
2436	134,3	2436	192
2437	134,3	2437	192
2438	134,3	2438	191
2439	134,3	2439	191
2440	134,3	2440	192
2441	134,3	2441	192
2442	134,3	2442	191
2443	134,3	2443	191
2444	134,3	2444	191
2445	134,3	2445	191
2446	134,3	2446	191
2447	134,3	2447	191
2448	134,3	2448	191
2449	134,3	2449	191
2450	134,3	2450	191
2451	134,3	2451	192
2452	134,3	2452	192
2453	134,3	2453	191
2454	134,3	2454	191
2455	134,3	2455	191
2456	134,3	2456	191
2457	134,3	2457	192
2458	134,3	2458	191
2459	134,3	2459	192
2460	134,3	2460	192
2461	134,3	2461	192
2462	134,3	2462	191
2463	134,3	2463	190
2464	134,3	2464	189
2465	134,3	2465	190
2466	134,3	2466	191
2467	134,3	2467	191
2468	134,1	2468	191
2469	134,1	2469	191
2470	134,1	2470	190
2471	134,1	2471	190
2472	134,1	2472	190
2473	134,1	2473	190
2474	134,1	2474	190
2475	134,1	2475	189
2476	134,1	2476	190
2477	134,1	2477	190
2478	134,1	2478	189
2479	134,1	2479	190
2480	134,1	2480	190
2481	134,1	2481	190
2482	134,1	2482	189
2483	134,1	2483	190
2484	134,1	2484	190
2485	134,1	2485	190
2486	134,1	2486	190
2487	134,1	2487	190
2488	134	2488	191
2489	134	2489	191
2490	134	2490	190
2491	134	2491	189
2492	134	2492	189
2493	134	2493	190
2494	134	2494	190
2495	134	2495	189
2496	134	2496	190
2497	134	2497	190
2498	134	2498	191
2499	134	2499	191
2500	134	2500	191
